,page_id,title,wiki_link_complete
1115,41700378,Vasant_Parikh,https://en.wikipedia.org/wiki/Vasant_Parikh
1116,35889200,Jashoda_Parmar,https://en.wikipedia.org/wiki/Jashoda_Parmar
1117,35236291,Yusuf_Parmar,https://en.wikipedia.org/wiki/Yusuf_Parmar
1118,52719336,Jayantbhai_Patel_Boskey,https://en.wikipedia.org/wiki/Jayantbhai_Patel_Boskey
1119,48224919,Arjunbhai_Patel,https://en.wikipedia.org/wiki/Arjunbhai_Patel
1120,12927962,Babubhai_J._Patel,https://en.wikipedia.org/wiki/Babubhai_J._Patel
1121,35889047,Babubhai_Patel_(politician),https://en.wikipedia.org/wiki/Babubhai_Patel_(politician)
1122,35889084,Gita_Patel,https://en.wikipedia.org/wiki/Gita_Patel
1123,60843562,Hasmukh_Patel_(politician),https://en.wikipedia.org/wiki/Hasmukh_Patel_(politician)
1124,57883635,Jagdish_Patel,https://en.wikipedia.org/wiki/Jagdish_Patel
1125,37734341,Jayshreeben_Patel,https://en.wikipedia.org/wiki/Jayshreeben_Patel
1126,4103016,Jivabhai_Ambalal_Patel,https://en.wikipedia.org/wiki/Jivabhai_Ambalal_Patel
1127,35889213,Kanti_Patel,https://en.wikipedia.org/wiki/Kanti_Patel
1128,57193224,Kaushik_Patel,https://en.wikipedia.org/wiki/Kaushik_Patel
1129,4194498,Kishanbhai_Vestabhai_Patel,https://en.wikipedia.org/wiki/Kishanbhai_Vestabhai_Patel
1130,40607671,Patel_Mahendrabhai_Somabhai,https://en.wikipedia.org/wiki/Patel_Mahendrabhai_Somabhai
1131,42039334,Meenakshi_Patel,https://en.wikipedia.org/wiki/Meenakshi_Patel
1132,43459848,Nanubhai_Patel,https://en.wikipedia.org/wiki/Nanubhai_Patel
1133,35889236,Narayan_Patel,https://en.wikipedia.org/wiki/Narayan_Patel
1134,35889191,Nitinkumar_Patel,https://en.wikipedia.org/wiki/Nitinkumar_Patel
1135,36078328,Parbatbhai_Patel,https://en.wikipedia.org/wiki/Parbatbhai_Patel
1136,36078654,Praful_Khoda_Patel,https://en.wikipedia.org/wiki/Praful_Khoda_Patel
1137,35889309,Rajnikant_Patel,https://en.wikipedia.org/wiki/Rajnikant_Patel
1138,35889216,Rushikesh_Patel,https://en.wikipedia.org/wiki/Rushikesh_Patel
1139,56029437,Shantilal_Patel,https://en.wikipedia.org/wiki/Shantilal_Patel
1140,35153924,Siddharth_Patel,https://en.wikipedia.org/wiki/Siddharth_Patel
1141,48223228,Uttambhai_Patel,https://en.wikipedia.org/wiki/Uttambhai_Patel
1142,60448817,Mohammed_Javed_Pirzada,https://en.wikipedia.org/wiki/Mohammed_Javed_Pirzada
1143,36078453,Govind_Prajapati,https://en.wikipedia.org/wiki/Govind_Prajapati
1144,36078439,Mafatlal_Purohit,https://en.wikipedia.org/wiki/Mafatlal_Purohit
1145,35887840,Lavajibhai_Rajani,https://en.wikipedia.org/wiki/Lavajibhai_Rajani
1146,57312943,Indranil_Rajguru,https://en.wikipedia.org/wiki/Indranil_Rajguru
1147,35236280,Mahendrasinh_Rana,https://en.wikipedia.org/wiki/Mahendrasinh_Rana
1148,12397278,Praveen_Rashtrapal,https://en.wikipedia.org/wiki/Praveen_Rashtrapal
1149,35889325,Bhavsinh_Rathod,https://en.wikipedia.org/wiki/Bhavsinh_Rathod
1150,35887809,Kalu_Rathod,https://en.wikipedia.org/wiki/Kalu_Rathod
1151,60843684,Ratansinh_Rathod,https://en.wikipedia.org/wiki/Ratansinh_Rathod
1152,60843777,Gitaben_Rathva,https://en.wikipedia.org/wiki/Gitaben_Rathva
1153,4194492,Naranbhai_Rathwa,https://en.wikipedia.org/wiki/Naranbhai_Rathwa
1154,41562742,Ramsinh_Rathwa,https://en.wikipedia.org/wiki/Ramsinh_Rathwa
1155,45083882,Prabodh_Raval,https://en.wikipedia.org/wiki/Prabodh_Raval
1156,18399792,Parshottam_Rupala,https://en.wikipedia.org/wiki/Parshottam_Rupala
1157,51280895,Chiman_Saparaiya,https://en.wikipedia.org/wiki/Chiman_Saparaiya
1158,35887890,Mahendra_Sarvaiya,https://en.wikipedia.org/wiki/Mahendra_Sarvaiya
1159,55908558,Bimal_Shah,https://en.wikipedia.org/wiki/Bimal_Shah
1160,48828467,Gautam_Shah,https://en.wikipedia.org/wiki/Gautam_Shah
1161,50447800,Jayaben_Shah,https://en.wikipedia.org/wiki/Jayaben_Shah
1162,65224094,Jayantilal_Shah,https://en.wikipedia.org/wiki/Jayantilal_Shah
1163,19367043,Kodardas_Kalidas_Shah,https://en.wikipedia.org/wiki/Kodardas_Kalidas_Shah
1164,55664401,Savita_Sharda,https://en.wikipedia.org/wiki/Savita_Sharda
1165,35839480,Mahipal_Shastri,https://en.wikipedia.org/wiki/Mahipal_Shastri
1166,42357625,Bharti_Shiyal,https://en.wikipedia.org/wiki/Bharti_Shiyal
1167,35887869,Hira_Solanki,https://en.wikipedia.org/wiki/Hira_Solanki
1168,7202178,Madhav_Singh_Solanki,https://en.wikipedia.org/wiki/Madhav_Singh_Solanki
1169,43115003,Mohammed_Surti,https://en.wikipedia.org/wiki/Mohammed_Surti
1170,67378892,Babar_Tadvi,https://en.wikipedia.org/wiki/Babar_Tadvi
1171,57483917,Kanjibhai_Talpada,https://en.wikipedia.org/wiki/Kanjibhai_Talpada
1172,55858736,Usha_Thakkar,https://en.wikipedia.org/wiki/Usha_Thakkar
1173,56700349,Dilipkumar_Viraji_Thakor,https://en.wikipedia.org/wiki/Dilipkumar_Viraji_Thakor
1174,54351718,Gabhaji_Thakor,https://en.wikipedia.org/wiki/Gabhaji_Thakor
1175,17241857,Kanaji_Thakor,https://en.wikipedia.org/wiki/Kanaji_Thakor
1176,35889175,Shambhuji_Thakor,https://en.wikipedia.org/wiki/Shambhuji_Thakor
1177,4103013,Virjibhai_Thummar,https://en.wikipedia.org/wiki/Virjibhai_Thummar
1178,35887753,Vasu_Trivedi,https://en.wikipedia.org/wiki/Vasu_Trivedi
1179,36078459,Fakir_Vaghela,https://en.wikipedia.org/wiki/Fakir_Vaghela
1180,62484174,Manisha_Vakil,https://en.wikipedia.org/wiki/Manisha_Vakil
1181,47285517,Raoof_Valiullah,https://en.wikipedia.org/wiki/Raoof_Valiullah
1182,61115355,Nanubhai_Vanani,https://en.wikipedia.org/wiki/Nanubhai_Vanani
1183,39812657,Kishorchandra_Vankavala,https://en.wikipedia.org/wiki/Kishorchandra_Vankavala
1184,50880265,Chhotubhai_Vasava,https://en.wikipedia.org/wiki/Chhotubhai_Vasava
1185,40626811,Motilal_Puniyabhi_Vasava,https://en.wikipedia.org/wiki/Motilal_Puniyabhi_Vasava
1186,52492329,Shivlal_Vekaria,https://en.wikipedia.org/wiki/Shivlal_Vekaria
1187,34921228,Asit_Vora,https://en.wikipedia.org/wiki/Asit_Vora
1188,56845806,Amee_Yajnik,https://en.wikipedia.org/wiki/Amee_Yajnik
1189,43930054,Snehal_Ambekar,https://en.wikipedia.org/wiki/Snehal_Ambekar
1190,48817840,Tushar_Choudhary,https://en.wikipedia.org/wiki/Tushar_Choudhary
1191,1524096,Datta_Dalvi,https://en.wikipedia.org/wiki/Datta_Dalvi
1192,47990129,Pravin_Datke,https://en.wikipedia.org/wiki/Pravin_Datke
1193,1198639,Mahadeo_Deole,https://en.wikipedia.org/wiki/Mahadeo_Deole
1194,48782321,Rajendra_Devlekar,https://en.wikipedia.org/wiki/Rajendra_Devlekar
1195,22204068,Rajendra_Gavai,https://en.wikipedia.org/wiki/Rajendra_Gavai
1196,38209224,Vandana_Gawli,https://en.wikipedia.org/wiki/Vandana_Gawli
1197,53828991,Vaijayanti_Gholap,https://en.wikipedia.org/wiki/Vaijayanti_Gholap
1198,50888319,Surekha_Kadam,https://en.wikipedia.org/wiki/Surekha_Kadam
1199,49670934,Kanchan_Kamble,https://en.wikipedia.org/wiki/Kanchan_Kamble
1200,7109886,Yusuf_Meherally,https://en.wikipedia.org/wiki/Yusuf_Meherally
1201,48796726,Mamatha_Raghuveer_Achanta,https://en.wikipedia.org/wiki/Mamatha_Raghuveer_Achanta
1202,50893047,Guda_Anjaiah,https://en.wikipedia.org/wiki/Guda_Anjaiah
1203,2333971,Gaddar,https://en.wikipedia.org/wiki/Gaddar
1204,63624550,Shobha_Gosa,https://en.wikipedia.org/wiki/Shobha_Gosa
1205,31642346,Keshav_Rao_Jadhav,https://en.wikipedia.org/wiki/Keshav_Rao_Jadhav
1206,25795309,Manda_Krishna_Madiga,https://en.wikipedia.org/wiki/Manda_Krishna_Madiga
1207,26285589,Veeramalla_Prakash,https://en.wikipedia.org/wiki/Veeramalla_Prakash
1208,57424813,Frauke_Quader,https://en.wikipedia.org/wiki/Frauke_Quader
1209,40060924,Dusharla_Satyanarayana,https://en.wikipedia.org/wiki/Dusharla_Satyanarayana
1210,25925659,Deshapati_Srinivas,https://en.wikipedia.org/wiki/Deshapati_Srinivas
1211,31642434,I_Thirumali,https://en.wikipedia.org/wiki/I_Thirumali
1212,31228529,Bhagya_Reddy_Varma,https://en.wikipedia.org/wiki/Bhagya_Reddy_Varma
1213,31637631,Pasham_Yadagiri,https://en.wikipedia.org/wiki/Pasham_Yadagiri
1214,50795825,J._Mercykutty_Amma,https://en.wikipedia.org/wiki/J._Mercykutty_Amma
1215,12797641,Veliyam_Bharghavan,https://en.wikipedia.org/wiki/Veliyam_Bharghavan
1216,51359989,Prayar_Gopalakrishnan,https://en.wikipedia.org/wiki/Prayar_Gopalakrishnan
1217,12707088,C._V._Kunhiraman,https://en.wikipedia.org/wiki/C._V._Kunhiraman
1218,1894452,Abdul_Nazer_Mahdani,https://en.wikipedia.org/wiki/Abdul_Nazer_Mahdani
1219,56343339,Vijayan_Pillai,https://en.wikipedia.org/wiki/Vijayan_Pillai
1220,57169603,P._Ravindran,https://en.wikipedia.org/wiki/P._Ravindran
1221,2256692,R._Sankar,https://en.wikipedia.org/wiki/R._Sankar
1222,66107868,Souribandhu_Kar,https://en.wikipedia.org/wiki/Souribandhu_Kar
1223,16593313,Sambhunath_Naik,https://en.wikipedia.org/wiki/Sambhunath_Naik
1224,43067072,Radhakanta_Sethy,https://en.wikipedia.org/wiki/Radhakanta_Sethy
1225,62150528,Chakat_Aboh,https://en.wikipedia.org/wiki/Chakat_Aboh
1226,52254326,Tirong_Aboh,https://en.wikipedia.org/wiki/Tirong_Aboh
1227,52430315,Kipa_Babu,https://en.wikipedia.org/wiki/Kipa_Babu
1228,50682859,Tumke_Bagra,https://en.wikipedia.org/wiki/Tumke_Bagra
1229,1362955,Arvind_Dave,https://en.wikipedia.org/wiki/Arvind_Dave
1230,40854102,Omem_Moyong_Deori,https://en.wikipedia.org/wiki/Omem_Moyong_Deori
1231,50682461,Tsewang_Dhondup,https://en.wikipedia.org/wiki/Tsewang_Dhondup
1232,50021720,Kameng_Dolo,https://en.wikipedia.org/wiki/Kameng_Dolo
1233,62793458,Boken_Ete,https://en.wikipedia.org/wiki/Boken_Ete
1234,52074274,Gojen_Gadi,https://en.wikipedia.org/wiki/Gojen_Gadi
1235,4237841,Tapir_Gao,https://en.wikipedia.org/wiki/Tapir_Gao
1236,56094633,C._C._Gohain,https://en.wikipedia.org/wiki/C._C._Gohain
1237,52950799,Techi_Hemu,https://en.wikipedia.org/wiki/Techi_Hemu
1238,52154760,Tatung_Jamoh,https://en.wikipedia.org/wiki/Tatung_Jamoh
1239,51999319,Nyamar_Karbak,https://en.wikipedia.org/wiki/Nyamar_Karbak
1240,48371126,Jomde_Kena,https://en.wikipedia.org/wiki/Jomde_Kena
1241,52113226,Phosum_Khimhun,https://en.wikipedia.org/wiki/Phosum_Khimhun
1242,41147837,Karikho_Kri,https://en.wikipedia.org/wiki/Karikho_Kri
1243,40574195,Tani_Loffa,https://en.wikipedia.org/wiki/Tani_Loffa
1244,55576881,Wangpha_Lowang,https://en.wikipedia.org/wiki/Wangpha_Lowang
1245,52283338,Wanglin_Lowangdong,https://en.wikipedia.org/wiki/Wanglin_Lowangdong
1246,51892077,Punji_Mara,https://en.wikipedia.org/wiki/Punji_Mara
1247,41147656,Yumsem_Matey,https://en.wikipedia.org/wiki/Yumsem_Matey
1248,52219578,Chow_Tewa_Mein,https://en.wikipedia.org/wiki/Chow_Tewa_Mein
1249,52210242,Mutchu_Mithi,https://en.wikipedia.org/wiki/Mutchu_Mithi
1250,43941559,Kaling_Moyong,https://en.wikipedia.org/wiki/Kaling_Moyong
1251,62006332,Nakap_Nalo,https://en.wikipedia.org/wiki/Nakap_Nalo
1252,48370586,Zingnu_Namchoom,https://en.wikipedia.org/wiki/Zingnu_Namchoom
1253,52880877,Honchun_Ngandam,https://en.wikipedia.org/wiki/Honchun_Ngandam
1254,43936585,Tarung_Pabin,https://en.wikipedia.org/wiki/Tarung_Pabin
1255,52193806,Olom_Panyang,https://en.wikipedia.org/wiki/Olom_Panyang
1256,52008871,Takam_Pario,https://en.wikipedia.org/wiki/Takam_Pario
1257,41813964,Nido_Pavitra,https://en.wikipedia.org/wiki/Nido_Pavitra
1258,44570431,Tesam_Pongte,https://en.wikipedia.org/wiki/Tesam_Pongte
1259,39715685,Wangnia_Pongte,https://en.wikipedia.org/wiki/Wangnia_Pongte
1260,52391078,Dasanglu_Pul,https://en.wikipedia.org/wiki/Dasanglu_Pul
1261,52746904,Balo_Raja,https://en.wikipedia.org/wiki/Balo_Raja
1262,52746825,T.L._Rajkumar,https://en.wikipedia.org/wiki/T.L._Rajkumar
1263,44013033,Wangcha_Rajkumar,https://en.wikipedia.org/wiki/Wangcha_Rajkumar
1264,46730957,Eken_Riba,https://en.wikipedia.org/wiki/Eken_Riba
1265,41147611,Padi_Richo,https://en.wikipedia.org/wiki/Padi_Richo
1266,52176125,Kento_Rina,https://en.wikipedia.org/wiki/Kento_Rina
1267,2496917,Kamen_Ringu,https://en.wikipedia.org/wiki/Kamen_Ringu
1268,52941373,Lijum_Ronya,https://en.wikipedia.org/wiki/Lijum_Ronya
1269,51838190,Likha_Saaya,https://en.wikipedia.org/wiki/Likha_Saaya
1270,52246999,Wanglam_Sawin,https://en.wikipedia.org/wiki/Wanglam_Sawin
1271,44003487,Kumsi_Sidisow,https://en.wikipedia.org/wiki/Kumsi_Sidisow
1272,41147051,Tapen_Siga,https://en.wikipedia.org/wiki/Tapen_Siga
1273,52088979,Laisam_Simai,https://en.wikipedia.org/wiki/Laisam_Simai
1274,43941422,Bosiram_Siram,https://en.wikipedia.org/wiki/Bosiram_Siram
1275,52100586,Pasang_Dorjee_Sona,https://en.wikipedia.org/wiki/Pasang_Dorjee_Sona
1276,27056695,Rajesh_Tacho,https://en.wikipedia.org/wiki/Rajesh_Tacho
1277,43362111,Tamiyo_Taga,https://en.wikipedia.org/wiki/Tamiyo_Taga
1278,43937078,Tapang_Taloh,https://en.wikipedia.org/wiki/Tapang_Taloh
1279,43933129,Tangor_Tapak,https://en.wikipedia.org/wiki/Tangor_Tapak
1280,51902072,Pani_Taram,https://en.wikipedia.org/wiki/Pani_Taram
1281,43968372,Jambey_Tashi,https://en.wikipedia.org/wiki/Jambey_Tashi
1282,43968684,Tsering_Tashi,https://en.wikipedia.org/wiki/Tsering_Tashi
1283,42527512,Gum_Tayeng,https://en.wikipedia.org/wiki/Gum_Tayeng
1284,55576960,Sobeng_Tayeng,https://en.wikipedia.org/wiki/Sobeng_Tayeng
1285,62006340,Taba_Tedir,https://en.wikipedia.org/wiki/Taba_Tedir
1286,7468141,Prem_Khandu_Thungan,https://en.wikipedia.org/wiki/Prem_Khandu_Thungan
1287,55576727,Laeta_Umbrey,https://en.wikipedia.org/wiki/Laeta_Umbrey
1288,24208776,K._Balagopal,https://en.wikipedia.org/wiki/K._Balagopal
1289,724922,Basava,https://en.wikipedia.org/wiki/Basava
1290,49679199,Srilatha_Batliwala,https://en.wikipedia.org/wiki/Srilatha_Batliwala
1291,47496105,Prakash_Belawadi,https://en.wikipedia.org/wiki/Prakash_Belawadi
1292,10568344,Raghaveshwara_Bharathi,https://en.wikipedia.org/wiki/Raghaveshwara_Bharathi
1293,51666422,Vinay_Chandran,https://en.wikipedia.org/wiki/Vinay_Chandran
1294,44446183,Nomita_Chandy,https://en.wikipedia.org/wiki/Nomita_Chandy
1295,55123112,Mudnakudu_Chinnaswamy,https://en.wikipedia.org/wiki/Mudnakudu_Chinnaswamy
1296,2210606,Vasundhara_Das,https://en.wikipedia.org/wiki/Vasundhara_Das
1297,38759902,Tulsi_Gowda,https://en.wikipedia.org/wiki/Tulsi_Gowda
1298,46992994,Harekala_Hajabba,https://en.wikipedia.org/wiki/Harekala_Hajabba
1299,23278258,N._Santosh_Hegde,https://en.wikipedia.org/wiki/N._Santosh_Hegde
1300,40902352,S._R._Hiremath,https://en.wikipedia.org/wiki/S._R._Hiremath
1301,51308134,Kirthi_Jayakumar,https://en.wikipedia.org/wiki/Kirthi_Jayakumar
1302,18770147,J._N._Jayashree,https://en.wikipedia.org/wiki/J._N._Jayashree
1303,45604771,Krithi_Karanth,https://en.wikipedia.org/wiki/Krithi_Karanth
1304,24973525,Sunitha_Krishnan,https://en.wikipedia.org/wiki/Sunitha_Krishnan
1305,46985248,B._Krishnappa,https://en.wikipedia.org/wiki/B._Krishnappa
1306,34380918,Mahendra_Kumar,https://en.wikipedia.org/wiki/Mahendra_Kumar
1307,6746328,Lawrence_Liang,https://en.wikipedia.org/wiki/Lawrence_Liang
1308,39472545,Ashwin_Mahesh,https://en.wikipedia.org/wiki/Ashwin_Mahesh
1309,7197743,Ruth_Manorama,https://en.wikipedia.org/wiki/Ruth_Manorama
1310,38297950,R._K._Misra,https://en.wikipedia.org/wiki/R._K._Misra
1311,67101019,Nafih_Mohammed_Naser,https://en.wikipedia.org/wiki/Nafih_Mohammed_Naser
1312,30715175,M._D._Nanjundaswamy,https://en.wikipedia.org/wiki/M._D._Nanjundaswamy
1313,42171161,Nina_Nayak,https://en.wikipedia.org/wiki/Nina_Nayak
1314,42661941,Pramila_Nesargi,https://en.wikipedia.org/wiki/Pramila_Nesargi
1315,10139949,Cedric_Prakash,https://en.wikipedia.org/wiki/Cedric_Prakash
1316,3657084,Pandita_Ramabai,https://en.wikipedia.org/wiki/Pandita_Ramabai
1317,41288781,S._R._Ramaswamy,https://en.wikipedia.org/wiki/S._R._Ramaswamy
1318,30435065,Kudmul_Ranga_Rao,https://en.wikipedia.org/wiki/Kudmul_Ranga_Rao
1319,36259288,Gangadharendra_Saraswati,https://en.wikipedia.org/wiki/Gangadharendra_Saraswati
1320,25512967,Salil_Shetty,https://en.wikipedia.org/wiki/Salil_Shetty
1321,15172160,Vitthal_Ramji_Shinde,https://en.wikipedia.org/wiki/Vitthal_Ramji_Shinde
1322,46961764,Siddalingaiah_(poet),https://en.wikipedia.org/wiki/Siddalingaiah_(poet)
1323,24982662,Radhabai_Subbarayan,https://en.wikipedia.org/wiki/Radhabai_Subbarayan
1324,34380984,Suryanarayana_(Bajrang_Dal),https://en.wikipedia.org/wiki/Suryanarayana_(Bajrang_Dal)
1325,11377826,Saalumarada_Thimmakka,https://en.wikipedia.org/wiki/Saalumarada_Thimmakka
1326,35312180,M._Venkatakrishnaiah,https://en.wikipedia.org/wiki/M._Venkatakrishnaiah
1327,31939071,Bezwada_Wilson,https://en.wikipedia.org/wiki/Bezwada_Wilson
1328,47269330,Sumaira_Abdulali,https://en.wikipedia.org/wiki/Sumaira_Abdulali
1329,34384642,Triveni_Acharya,https://en.wikipedia.org/wiki/Triveni_Acharya
1330,12571444,Gopal_Ganesh_Agarkar,https://en.wikipedia.org/wiki/Gopal_Ganesh_Agarkar
1331,197522,B._R._Ambedkar,https://en.wikipedia.org/wiki/B._R._Ambedkar
1332,28190845,Prakash_Yashwant_Ambedkar,https://en.wikipedia.org/wiki/Prakash_Yashwant_Ambedkar
1333,64791071,Yashwant_Ambedkar,https://en.wikipedia.org/wiki/Yashwant_Ambedkar
1334,297127,Baba_Amte,https://en.wikipedia.org/wiki/Baba_Amte
1335,38876710,Rajanikant_Arole,https://en.wikipedia.org/wiki/Rajanikant_Arole
1336,37501810,Shahid_Azmi,https://en.wikipedia.org/wiki/Shahid_Azmi
1337,22073879,Mohan_Bhagwat,https://en.wikipedia.org/wiki/Mohan_Bhagwat
1338,42065508,Maruti_Bhapkar,https://en.wikipedia.org/wiki/Maruti_Bhapkar
1339,47878160,Ravindra_Bhusari,https://en.wikipedia.org/wiki/Ravindra_Bhusari
1340,1823436,Praful_Bidwai,https://en.wikipedia.org/wiki/Praful_Bidwai
1341,52230980,Anil_Bokil,https://en.wikipedia.org/wiki/Anil_Bokil
1342,2206710,Rahul_Bose,https://en.wikipedia.org/wiki/Rahul_Bose
1343,52506959,Sulabha_Brahme,https://en.wikipedia.org/wiki/Sulabha_Brahme
1344,61982749,Nikhil_Chaudhary_(environmentalist),https://en.wikipedia.org/wiki/Nikhil_Chaudhary_(environmentalist)
1345,46448316,Hari_Raoji_Chiplunkar,https://en.wikipedia.org/wiki/Hari_Raoji_Chiplunkar
1346,39750614,Manockjee_Cursetjee,https://en.wikipedia.org/wiki/Manockjee_Cursetjee
1347,3761477,Dilip_D'Souza,https://en.wikipedia.org/wiki/Dilip_D'Souza
1348,5239689,Hamid_Dalwai,https://en.wikipedia.org/wiki/Hamid_Dalwai
1349,26850725,Bishakha_Datta,https://en.wikipedia.org/wiki/Bishakha_Datta
1350,50020167,Trupti_Desai,https://en.wikipedia.org/wiki/Trupti_Desai
1351,8545547,Panjabrao_Deshmukh,https://en.wikipedia.org/wiki/Panjabrao_Deshmukh
1352,12428161,Nirmala_Deshpande,https://en.wikipedia.org/wiki/Nirmala_Deshpande
1353,13105169,Namdeo_Dhasal,https://en.wikipedia.org/wiki/Namdeo_Dhasal
1354,65477037,Datta_Ekbote,https://en.wikipedia.org/wiki/Datta_Ekbote
1355,48618737,Shirin_Fozdar,https://en.wikipedia.org/wiki/Shirin_Fozdar
1356,39748343,Gangadhar_Gade,https://en.wikipedia.org/wiki/Gangadhar_Gade
1357,51086679,Vilas_Ghogre,https://en.wikipedia.org/wiki/Vilas_Ghogre
1358,14556275,Sanjoy_Ghose,https://en.wikipedia.org/wiki/Sanjoy_Ghose
1359,11296342,Chandrakala_A._Hate,https://en.wikipedia.org/wiki/Chandrakala_A._Hate
1360,480756,K._B._Hedgewar,https://en.wikipedia.org/wiki/K._B._Hedgewar
1361,3833946,Indira_Jaising,https://en.wikipedia.org/wiki/Indira_Jaising
1362,52517397,Suhani_Jalota,https://en.wikipedia.org/wiki/Suhani_Jalota
1363,19136692,Lakshman_Shastri_Joshi,https://en.wikipedia.org/wiki/Lakshman_Shastri_Joshi
1364,22204247,B._C._Kamble,https://en.wikipedia.org/wiki/B._C._Kamble
1365,22204243,T._M._Kamble,https://en.wikipedia.org/wiki/T._M._Kamble
1366,2014129,Dhondo_Keshav_Karve,https://en.wikipedia.org/wiki/Dhondo_Keshav_Karve
1367,6219367,Raghunath_Dhondo_Karve,https://en.wikipedia.org/wiki/Raghunath_Dhondo_Karve
1368,65475137,Yashwantrao_Kelkar,https://en.wikipedia.org/wiki/Yashwantrao_Kelkar
1369,30889900,G._R._Khairnar,https://en.wikipedia.org/wiki/G._R._Khairnar
1370,6181197,Wahiduddin_Khan,https://en.wikipedia.org/wiki/Wahiduddin_Khan
1371,33026588,Vithal_Krishnaji_Khedkar,https://en.wikipedia.org/wiki/Vithal_Krishnaji_Khedkar
1372,22204213,B._D._Khobragade,https://en.wikipedia.org/wiki/B._D._Khobragade
1373,30490428,Navleen_Kumar,https://en.wikipedia.org/wiki/Navleen_Kumar
1374,49682849,Mithan_Jamshed_Lam,https://en.wikipedia.org/wiki/Mithan_Jamshed_Lam
1375,7241539,Gadge_Maharaj,https://en.wikipedia.org/wiki/Gadge_Maharaj
1376,16502216,Shripad_Mahadev_Mate,https://en.wikipedia.org/wiki/Shripad_Mahadev_Mate
1377,12134761,Kisan_Mehta,https://en.wikipedia.org/wiki/Kisan_Mehta
1378,39718935,Subhash_Mendhapurkar,https://en.wikipedia.org/wiki/Subhash_Mendhapurkar
1379,33275489,Anupam_Mishra,https://en.wikipedia.org/wiki/Anupam_Mishra
1380,27492611,Shaheen_Mistri,https://en.wikipedia.org/wiki/Shaheen_Mistri
1381,6752362,Pratibha_Naitthani,https://en.wikipedia.org/wiki/Pratibha_Naitthani
1382,15144460,Bhaurao_Patil,https://en.wikipedia.org/wiki/Bhaurao_Patil
1383,27678856,Bal_Patil,https://en.wikipedia.org/wiki/Bal_Patil
1384,3783127,Medha_Patkar,https://en.wikipedia.org/wiki/Medha_Patkar
1385,42706776,Priti_Patkar,https://en.wikipedia.org/wiki/Priti_Patkar
1386,2512424,Anand_Patwardhan,https://en.wikipedia.org/wiki/Anand_Patwardhan
1387,19340150,Dagdu_Maruti_Pawar,https://en.wikipedia.org/wiki/Dagdu_Maruti_Pawar
1388,38861564,Popatrao_Baguji_Pawar,https://en.wikipedia.org/wiki/Popatrao_Baguji_Pawar
1389,52284366,Meher_Pestonji,https://en.wikipedia.org/wiki/Meher_Pestonji
1390,44866774,J.B._Petit,https://en.wikipedia.org/wiki/J.B._Petit
1391,659907,Jyotirao_Phule,https://en.wikipedia.org/wiki/Jyotirao_Phule
1392,4172250,Savitribai_Phule,https://en.wikipedia.org/wiki/Savitribai_Phule
1393,26940675,Prakash_Pohare,https://en.wikipedia.org/wiki/Prakash_Pohare
1394,67195784,Girish_Prabhune,https://en.wikipedia.org/wiki/Girish_Prabhune
1395,4409210,Linganna_Pujari,https://en.wikipedia.org/wiki/Linganna_Pujari
1396,21435679,Ram_Puniyani,https://en.wikipedia.org/wiki/Ram_Puniyani
1397,31964103,Shoba_Raja,https://en.wikipedia.org/wiki/Shoba_Raja
1398,58748812,Ramratan_Janorkar,https://en.wikipedia.org/wiki/Ramratan_Janorkar
1399,59692477,Sampat_Ramteke,https://en.wikipedia.org/wiki/Sampat_Ramteke
1400,30297979,Eknath_Ranade,https://en.wikipedia.org/wiki/Eknath_Ranade
1401,24640041,Ramabai_Ranade,https://en.wikipedia.org/wiki/Ramabai_Ranade
1402,43538389,Shobhana_Ranade,https://en.wikipedia.org/wiki/Shobhana_Ranade
1403,33215398,Sharmila_Rege,https://en.wikipedia.org/wiki/Sharmila_Rege
1404,38103559,Amla_Ruia,https://en.wikipedia.org/wiki/Amla_Ruia
1405,26215157,Gita_Sahgal,https://en.wikipedia.org/wiki/Gita_Sahgal
1406,28849162,Sindhutai_Sapkal,https://en.wikipedia.org/wiki/Sindhutai_Sapkal
1407,27648412,Annabhau_Sathe,https://en.wikipedia.org/wiki/Annabhau_Sathe
1408,38998282,Sheetal_Sathe,https://en.wikipedia.org/wiki/Sheetal_Sathe
1409,48125092,V._Satish,https://en.wikipedia.org/wiki/V._Satish
1410,1205912,Teesta_Setalvad,https://en.wikipedia.org/wiki/Teesta_Setalvad
1411,26459014,Kranti_Shah,https://en.wikipedia.org/wiki/Kranti_Shah
1412,52506902,Mumtaz_Shaikh,https://en.wikipedia.org/wiki/Mumtaz_Shaikh
1413,25793214,Satish_Shetty,https://en.wikipedia.org/wiki/Satish_Shetty
1414,3576086,Tarabai_Shinde,https://en.wikipedia.org/wiki/Tarabai_Shinde
1415,15172160,Vitthal_Ramji_Shinde,https://en.wikipedia.org/wiki/Vitthal_Ramji_Shinde
1416,35677302,Yogesh_Pratap_Singh,https://en.wikipedia.org/wiki/Yogesh_Pratap_Singh
1417,25491214,Chetna_Sinha,https://en.wikipedia.org/wiki/Chetna_Sinha
1418,62448867,Ramesh_Solanki,https://en.wikipedia.org/wiki/Ramesh_Solanki
1419,7768550,Cornelia_Sorabji,https://en.wikipedia.org/wiki/Cornelia_Sorabji
